tender_id,department,estimated_cost,participating_bidders,bid_amounts,winning_bidder,winning_bid,tender_date,location,winning_bidder_normalized,bidders_normalized,bid_deviation,bid_deviation_zscore,bid_above_estimate,win_margin,bid_variance,bid_coefficient_variation,complementary_bid_score,dept_hhi,temporal_anomaly_score,bidder_set_repetition,iso_forest_score,lof_score,statistical_score,anomaly_score,is_anomaly,bid_gap_anomaly,price_anomaly_score
T00281,Transport,688522,"Elite Solutions PVT LTD,Global Services Inc,Crown Engineering Ltd,Tech Infrastructure LTD,Global Infrastructure Inc","657834,656416,655587,656228,663115",Global Infrastructure PVT LTD,655587.5597282682,2024-03-09 15:29:58.932842,South,global infrastructure,"['elite solutions', 'global services', 'crown engineering', 'tech infrastructure', 'global infrastructure']",-0.04783353367318955,0.6286184417183931,0,68852.2,7505582.0,0.004164612041718209,0.003047509790023678,0.07317073170731707,0.8050239874851736,0.5,0.375488244928023,0.23850915581907736,0.07225053413484653,0.25173613604159795,False,0.0,0.16377260459734433
T00282,Water Supply,396319,"Best Projects Inc,Elite Solutions PVT LTD,Global Constructions LTD,Crown Projects Corp,Royal Infrastructure LTD,United Projects PVT LTD,Best Projects Corp,United Projects Corp","455942,291214,385953,402622,398157,284756,504133,334048",Global Infrastructure PVT LTD,284756.86273687193,2024-12-21 15:29:58.932842,North,global infrastructure,"['best projects', 'elite solutions', 'global constructions', 'crown projects', 'royal infrastructure', 'united projects', 'best projects', 'united projects']",-0.28149580833401394,-1.0203289180933406,0,39631.9,5135454169.109375,0.18754644627365225,0.053489735743735264,0.056640625,0.8050239874851736,0.5,0.02892527786548046,0.0,0.19371527379394482,0.05999892959467839,False,0.3287547805956299,0.2961948357201143
T00283,PWD,826470,"Crown Solutions Corp,Best Projects Corp,Tech Infrastructure LTD,United Projects PVT LTD,Crown Constructions Ltd","1280058,638480,725877,858324,662547",Best Projects Corp,638480.236547517,2024-08-31 15:29:58.932842,Northwest,best projects,"['crown solutions', 'best projects', 'tech infrastructure', 'united projects', 'crown constructions']",-0.22746108564434642,-0.6390075710910428,0,82647.0,55773947343.759995,0.28349203984789156,0.14557238243096682,0.05197378448407254,1.0,0.5,0.6444307773144737,0.22370410919150063,0.2140223153252909,0.38957432797413744,False,0.1329602563957627,0.24530856805793738
T00284,Transport,1616279,"Royal Solutions Inc,Tech Infrastructure LTD","1694593,2125630",Royal Solutions Inc,1694593.5929069847,2025-01-03 15:29:58.932842,Central,royal solutions,"['royal solutions', 'tech infrastructure']",0.048453635113111494,1.3081139785327383,1,161627.90000000002,46448223842.25,0.1128303243030577,0.0,0.07317073170731707,0.7671073621771405,0.5,0.6399051214155891,0.3286999759095665,0.18295610571576792,0.416746066563526,False,1.0,0.4615814232802722
T00285,Water Supply,88337,"Crown Solutions Corp,Global Engineering Corp,Global Infrastructure Corp,Best Projects PVT LTD,Tech Solutions PVT LTD,Crown Engineering Ltd","89497,61221,87842,94462,73087,77938",Global Engineering Corp,61221.03336999897,2025-06-12 15:29:58.932842,Central,global engineering,"['crown solutions', 'global engineering', 'global infrastructure', 'best projects', 'tech solutions', 'crown engineering']",-0.3069604653769205,-1.200032205927729,0,8833.7,127133661.58333333,0.13976357317209842,0.05634592077031681,0.056640625,0.8710322240687359,0.5,0.0434291129460325,0.09114990487680098,0.1987067430838861,0.09895079765626488,False,0.33330553714312183,0.3677768287849287
T00286,Education,511668,"Best Projects PVT LTD,Elite Solutions PVT LTD,Global Solutions Corp,Best Projects Corp,Crown Constructions Ltd,Royal Solutions Inc,Tech Infrastructure LTD","430947,640848,484482,437977,591944,464070,628389",Best Projects PVT LTD,430947.3776964656,2024-06-27 15:29:58.932842,South,best projects,"['best projects', 'elite solutions', 'global solutions', 'best projects', 'crown constructions', 'royal solutions', 'tech infrastructure']",-0.1577597627827701,-0.14712751696242823,0,51166.8,7194682228.816327,0.16140409633462022,0.06527823997518248,0.04711111111111112,1.0,0.5,0.257073446702477,0.06346067796080904,0.09190828065464847,0.1480176861309361,False,0.008957997319804178,0.11274547012426947
T00287,Water Supply,184754,"Best Projects Corp,Tech Projects LTD,Prime Solutions Ltd","176579,214913,182347",Best Projects Corp,176579.8242615467,2025-10-06 15:29:58.932842,Northwest,best projects,"['best projects', 'tech projects', 'prime solutions']",-0.044243565706037824,0.6539527333143997,0,18475.4,284812192.8888889,0.08822882236774908,0.06599331245254966,0.056640625,1.0,0.5,0.1134287307944964,0.2778380574164436,0.124068793086144,0.17363201068508982,False,0.30924403488592556,0.20468117773849143
T00288,Housing,9770723,"Global Infrastructure Inc,Best Projects Inc,Global Services Ltd,Global Projects Ltd,Prime Constructions LTD,Best Projects Corp","10846464,8298789,10152214,9905246,7911465,12074398",Prime Constructions LTD,7911465.701889222,2025-04-23 15:29:58.932842,West,prime constructions,"['global infrastructure', 'best projects', 'global services', 'global projects', 'prime constructions', 'best projects']",-0.19028860997397823,-0.37668257359928353,0,977072.3,2033023047132.5554,0.14453882165805276,0.05452095291500581,0.06461538461538462,0.5975207837405138,0.5,0.4013075938990513,0.23991651656375734,0.10820687747982881,0.27154553772689277,False,0.33842567489482,0.16245104022496293
T00289,Energy,678281,"Crown Constructions Ltd,Global Solutions Corp,Crown Services Corp","674898,668793,667888",Crown Services Corp,667888.6894166677,2024-07-25 15:29:58.932842,East,crown services,"['crown constructions', 'global solutions', 'crown services']",-0.015321541637363158,0.8580545520512021,0,67828.1,9692238.888888888,0.004642973623981151,0.003866417100536376,0.05463728191000919,0.6706283175492351,0.5,0.0783553717626039,0.16846452165020878,0.09817585824719495,0.11484869584441336,False,0.25850721495230866,0.3088213432752065
T00290,Energy,326223,"Royal Solutions Inc,Elite Infrastructure Corp,Prime Projects Inc,Global Solutions PVT LTD","246329,245741,417634,305993",Elite Infrastructure Corp,245741.8684017954,2024-10-31 15:29:58.932842,Northwest,elite infrastructure,"['royal solutions', 'elite infrastructure', 'prime projects', 'global solutions']",-0.24670587787557777,-0.7748174676003432,0,32622.300000000003,4909172593.6875,0.23053602301568255,0.12511112074277156,0.05463728191000919,0.847985600196124,0.5,0.22555275130274557,0.11743690585390094,0.20463987765285618,0.1824839869831776,False,0.25903667283334897,0.2824382086431372
T00291,PWD,275783,"Best Services Ltd,United Constructions Inc,Global Constructions Inc,Best Projects Ltd,Global Projects Ltd,Tech Services LTD,Best Projects PVT LTD","303723,261127,296675,334890,379959,237748,253666",Tech Services LTD,237748.42991219068,2025-10-11 15:29:58.932842,East,tech services,"['best services', 'united constructions', 'global constructions', 'best projects', 'global projects', 'tech services', 'best projects']",-0.1379148464111614,-0.007082563175392407,0,27578.300000000003,2145814414.77551,0.15681518276635134,0.04218122658040229,0.05197378448407254,0.5751902266524166,0.5,0.33106702765411095,0.26160184182976626,0.06711908791285037,0.24076722768027517,False,0.44492578500698854,0.01194862362417954
T00292,Health,3382924,"Global Infrastructure Corp,Elite Infrastructure PVT LTD,Elite Infrastructure Corp,Tech Services LTD,Prime Solutions Ltd,Tech Infrastructure LTD,Best Services Ltd","3977895,4610518,2905074,3515560,3284110,2837841,2550356",Best Services Ltd,2094741.868136004,2025-01-12 15:29:58.932842,West,best services,"['global infrastructure', 'elite infrastructure', 'elite infrastructure', 'tech services', 'prime solutions', 'tech infrastructure', 'best services']",-0.38078955715942653,-1.7210417961526603,0,338292.4,443851356662.8164,0.19692927677819966,0.04070897632434848,0.05903319224771664,1.0,0.5,0.37136229715977326,0.17039077111929707,0.2704396172733672,0.2757915930740051,False,0.5702961661486443,0.562870051468118
T00293,Health,36555,"Global Services Inc,Crown Engineering Inc,Best Projects PVT LTD","35995,35765,35841",Crown Engineering Inc,35765.85759761508,2025-11-23 15:29:58.932842,South,crown engineering,"['global services', 'crown engineering', 'best projects']",-0.02158781021433231,0.8138336908066424,0,3655.5,9154.666666666666,0.002667633822079946,0.0010824108148877027,0.05903319224771664,0.5188029035191078,0.5,0.6316183098563536,0.3396405531878454,0.0916759805241717,0.3944405126893302,False,0.6618092001604523,0.23961256649175022
T00294,Education,597727,"Global Infrastructure PVT LTD,Global Services Inc,Royal Infrastructure LTD,Global Projects Ltd,Global Engineering Inc,Global Constructions Inc,Crown Solutions LTD","698496,369132,588548,599525,665638,592764,894903",Global Services Inc,369132.8087330802,2025-11-14 15:29:58.932842,West,global services,"['global infrastructure', 'global services', 'royal infrastructure', 'global projects', 'global engineering', 'global constructions', 'crown solutions']",-0.38243912566593075,-1.7326827494797519,0,59772.700000000004,21174407767.142857,0.23102713176326128,0.17777582964886396,0.04711111111111112,0.6807563921392009,0.5,0.9441179678124071,0.2541181419772069,0.32878795930179194,0.5487855266424333,False,0.0,0.6705086889567339
T00295,Transport,691652,"Elite Infrastructure PVT LTD,Best Services Ltd,Best Services Inc,Global Constructions LTD,Tech Services LTD,Best Projects Ltd","708559,942557,659540,718761,841556,596236",Best Projects Ltd,596236.2820621632,2024-05-26 15:29:58.932842,West,best projects,"['elite infrastructure', 'best services', 'best services', 'global constructions', 'tech services', 'best projects']",-0.13795336084886153,-0.007354358356931538,0,69165.2,13300183667.138887,0.15489728227445126,0.047191438649276475,0.07317073170731707,1.0,0.5,0.2949294519860314,0.047928895926319104,0.06818005790312386,0.15179190884440522,False,0.4670536018409497,0.0189938108337168
T00296,Transport,19536,"Royal Infrastructure LTD,Crown Engineering Inc,Elite Services Inc,Global Infrastructure Inc,United Solutions PVT LTD,Global Projects PVT LTD","19200,19326,19277,18962,19297,19253",Global Infrastructure Inc,18962.475867745376,2025-09-15 15:29:58.932842,South,global infrastructure,"['royal infrastructure', 'crown engineering', 'elite services', 'global infrastructure', 'united solutions', 'global projects']",-0.029357295877079463,0.7590046736309827,0,1953.6000000000001,14743.805555555555,0.006317863584754913,0.004389921162418135,0.07317073170731707,0.8050239874851736,0.5,0.35090834427356826,0.2138249657959688,0.08790311420805576,0.2371778542900303,False,0.0,0.20598190050987863
T00297,Water Supply,733603,"Prime Projects Inc,Crown Solutions Corp,Best Projects Inc,Global Infrastructure Corp,Global Projects PVT LTD,Best Projects Ltd,Best Projects PVT LTD","532608,621582,718608,528123,708249,1022761,736673",Global Infrastructure Corp,528123.5476654558,2024-07-01 15:29:58.932842,South,global infrastructure,"['prime projects', 'crown solutions', 'best projects', 'global infrastructure', 'global projects', 'best projects', 'best projects']",-0.2800962541518289,-1.010452308028762,0,73360.3,24214889669.551018,0.22373546749482973,0.11885368763215924,0.056640625,0.8050239874851736,0.5,0.21293557408186817,0.0,0.22646886371219208,0.1417914455607953,False,0.0,0.36556946264245094
T00298,Transport,706737,"Global Constructions LTD,Best Projects Ltd,Global Infrastructure PVT LTD,Best Projects PVT LTD,Royal Services Inc","693414,693002,692235,698951,701167",Global Infrastructure PVT LTD,692235.2005641592,2024-07-17 15:29:58.932842,West,global infrastructure,"['global constructions', 'best projects', 'global infrastructure', 'best projects', 'royal services']",-0.020519372037746435,0.8213736255819958,0,70673.7,12990768.56,0.005180382597583664,0.0029088030541623475,0.07317073170731707,0.8050239874851736,0.5,0.3472582695494811,0.0,0.09396013139302599,0.16239334066804892,False,0.09219861152758502,0.27057317214067694
T00299,Water Supply,94388,"Global Solutions Corp,Crown Constructions Ltd,Global Engineering Inc,Prime Projects Inc,Best Services Inc","99158,129479,77045,80257,73398",Best Services Inc,73398.12384832035,2025-01-13 15:29:58.932842,North,best services,"['global solutions', 'crown constructions', 'global engineering', 'prime projects', 'best services']",-0.22237865143534827,-0.6031409919331132,0,9438.800000000001,432681793.84,0.2264242226878474,0.0994888122870029,0.056640625,1.0,0.5,0.17349621444210525,0.05093347506689501,0.175653344095296,0.13113853807407935,False,0.2715005665162785,0.162088860483222
T00300,Energy,351981,"Best Services Inc,Royal Infrastructure LTD,Best Projects Ltd,Global Solutions PVT LTD,Global Services Inc,United Projects PVT LTD,Tech Infrastructure LTD","386390,330170,362827,297837,534581,255199,365229",United Projects PVT LTD,255199.34668227704,2024-04-19 15:29:58.932842,East,united projects,"['best services', 'royal infrastructure', 'best projects', 'global solutions', 'global services', 'united projects', 'tech infrastructure']",-0.2749627204812844,-0.9742251215698592,0,35198.1,6703747294.244897,0.22633576899619426,0.10601212246851273,0.05463728191000919,0.9308354915638678,0.5,0.2682998139936135,0.0407999272006513,0.21902986621822004,0.17635736667222837,False,0.12077193647465068,0.285285001067098
T00301,Health,10404747,"Elite Solutions PVT LTD,Global Solutions PVT LTD,United Projects Corp","9935917,10532502,10387959",Elite Solutions PVT LTD,9935917.03910162,2025-04-26 15:29:58.932842,Northwest,elite solutions,"['elite solutions', 'global solutions', 'united projects']",-0.045059236990421844,0.6481965665869653,0,1040474.7000000001,64572034537.55555,0.024705778520151517,0.015335106438602935,0.05903319224771664,0.6628676515526212,0.5,0.2500218152675232,0.3400131229968429,0.0853688023848032,0.24035551975210506,False,0.4684202159267872,0.2417092007826336
T00302,Energy,505125,"Crown Services Corp,Global Solutions PVT LTD,Best Projects Inc,Royal Services Inc,Global Projects Ltd,Royal Infrastructure LTD,Global Engineering Corp,Elite Services Ltd","379940,478892,463569,568224,366933,554041,757230,384587",Global Projects Ltd,366933.65422068007,2025-03-22 15:29:58.932842,West,global projects,"['crown services', 'global solutions', 'best projects', 'royal services', 'global projects', 'royal infrastructure', 'global engineering', 'elite services']",-0.2735785118125611,-0.9644568043135413,0,50512.5,15085639276.0,0.24854173791483916,0.1011086439915413,0.05463728191000919,1.0,0.5,0.21655533545335953,0.06070524990704224,0.22371199444807585,0.16379697026082757,False,0.015570065162910818,0.31969288422211695
T00303,Health,664588,"United Solutions PVT LTD,Global Engineering Corp,Global Solutions PVT LTD,Crown Projects Corp,Crown Constructions Ltd","582174,723676,667137,584566,732703",Global Infrastructure PVT LTD,582174.8686644458,2024-07-03 15:29:58.932842,Central,global infrastructure,"['united solutions', 'global engineering', 'global solutions', 'crown projects', 'crown constructions']",-0.1240063487988862,0.09106926920747595,0,66458.8,4223896295.7599998,0.09876360595170348,0.05290578503244668,0.05903319224771664,0.8050239874851736,0.5,0.08204363913668729,0.0,0.060675271351102934,0.047986273492450646,False,0.0747202800768697,0.07581024616390765
T00304,Education,7488548,"Global Solutions PVT LTD,Royal Infrastructure LTD,Prime Engineering PVT LTD,Elite Infrastructure PVT LTD,Crown Services Corp,Crown Projects Corp,Global Constructions Inc","7208019,6184756,8230577,10076420,8040550,7034054,7487486",Royal Infrastructure LTD,6184756.557316097,2024-03-27 15:29:58.932842,West,royal infrastructure,"['global solutions', 'royal infrastructure', 'prime engineering', 'elite infrastructure', 'crown services', 'crown projects', 'global constructions']",-0.17410470530253697,-0.26247326480883,0,748854.8,1293258275690.2446,0.1467053597094819,0.06693182180215297,0.04711111111111112,0.8850014890405382,0.5,0.1848685134549629,0.03490583058791438,0.10037608992708162,0.11125846856952562,False,0.16460534254412773,0.12480094582364017
T00305,Education,76630,"Crown Engineering Ltd,Global Solutions PVT LTD,Tech Services LTD,United Projects PVT LTD","86478,69754,80815,70220",Global Solutions PVT LTD,69754.38006986461,2025-06-18 15:29:58.932842,South,global solutions,"['crown engineering', 'global solutions', 'tech services', 'united projects']",-0.0897249110026803,0.3329923028964113,0,7663.0,50681325.6875,0.09267616504045685,0.054851240198809804,0.04711111111111112,0.8638926096359366,0.5,0.24348738627862482,0.03313085367008256,0.08617494651269014,0.13053448992415134,False,0.22227160429458215,0.058700745686398485
T00306,Energy,452781,"Prime Engineering Inc,Global Constructions Inc,Global Engineering Inc,Best Services Inc,Prime Constructions LTD,Crown Solutions LTD,United Projects PVT LTD,Global Projects PVT LTD","421466,397780,525445,436663,397634,589732,601441,401546",Prime Constructions LTD,397634.7845361146,2026-01-09 15:29:58.932842,Central,prime constructions,"['prime engineering', 'global constructions', 'global engineering', 'best services', 'prime constructions', 'crown solutions', 'united projects', 'global projects']",-0.12179445573883488,0.1066785293109813,0,45278.100000000006,6659365724.484375,0.1730886028802093,0.06436276622607177,0.05463728191000919,0.5975207837405138,0.5,0.29569432342088003,0.14863228563474246,0.09100362629220272,0.19304993591356256,False,0.0,0.07753935777413894
T00307,Water Supply,30410,"Best Projects Ltd,Global Constructions Inc,United Projects PVT LTD,Global Services Ltd,Global Projects PVT LTD,Crown Projects Corp,Royal Infrastructure LTD,Global Engineering Inc","37198,20506,36353,23867,35195,30496,25128,28032",Global Constructions Inc,20506.681054510525,2025-11-06 15:29:58.932842,Northeast,global constructions,"['best projects', 'global constructions', 'united projects', 'global services', 'global projects', 'crown projects', 'royal infrastructure', 'global engineering']",-0.32565994559320866,-1.3319938526131354,0,3041.0,34183113.609375,0.19754222946479152,0.048200782993685645,0.056640625,1.0,0.5,0.153102328157804,0.15438705684152962,0.22991365444317413,0.1727548147684505,False,0.41660706515460877,0.46994699587285893
T00308,Health,1399801,"Crown Projects Corp,Global Solutions PVT LTD,Global Constructions LTD,Global Infrastructure Inc","2078441,1023759,1934352,1429323",Global Solutions PVT LTD,1023759.628550663,2024-04-30 15:29:58.932842,Central,global solutions,"['crown projects', 'global solutions', 'global constructions', 'global infrastructure']",-0.2686391647450866,-0.9295999866354266,0,139980.1,175199124972.1875,0.2589397075982248,0.11188579988320622,0.05903319224771664,0.8638926096359366,0.5,0.3422157274507908,0.01677727086199116,0.22689738989774663,0.19948268325644988,False,0.48075101536026543,0.25947483625424006
T00309,Transport,129856,"Global Infrastructure Inc,Global Constructions Inc,Elite Infrastructure Corp,Crown Engineering Inc,Global Projects Ltd,United Solutions PVT LTD,Crown Projects Corp","99520,125036,156140,126585,175678,97143,129542",United Solutions PVT LTD,97143.668976703,2025-10-16 15:29:58.932842,Northwest,united solutions,"['global infrastructure', 'global constructions', 'elite infrastructure', 'crown engineering', 'global projects', 'united solutions', 'crown projects']",-0.25191235694382236,-0.8115594274479864,0,12985.6,687841044.6938776,0.20182298465706286,0.08647591628270261,0.07317073170731707,0.7850971188783237,0.5,0.4160017334763668,0.07115888704555456,0.1862729033630314,0.23787452969724868,False,0.1116612373728163,0.3092768833470533
T00310,Education,76402,"Global Infrastructure PVT LTD,Prime Projects Inc","82165,45384",Prime Projects Inc,45384.29420230765,2025-05-01 15:29:58.932842,East,prime projects,"['global infrastructure', 'prime projects']",-0.40598028582618717,-1.8988119800091856,0,7640.200000000001,338210490.25,0.28836760774290665,0.0,0.04711111111111112,0.7612717281275443,0.6666666666666667,1.0,0.39909176076017483,0.3071016448042117,0.6164575274671141,False,1.0,0.6800587403859073
T00311,Water Supply,673865,"Global Infrastructure PVT LTD,Crown Solutions Corp,Best Projects Ltd,Elite Services Ltd,Elite Solutions PVT LTD","862802,543929,772068,855367,472157",Global Infrastructure PVT LTD,472157.3399139567,2024-08-30 15:29:58.932842,Northeast,global infrastructure,"['global infrastructure', 'crown solutions', 'best projects', 'elite services', 'elite solutions']",-0.2993294800680304,-1.1461805814148647,0,67386.5,26419957228.239998,0.23178436586562765,0.129680823165988,0.056640625,0.8050239874851736,0.5,0.23578621607868544,0.03128375720379869,0.2478417942788568,0.16722425002251792,False,0.11638237470501511,0.4028453824691933
T00312,Energy,807615,"Global Infrastructure Inc,United Constructions Inc,United Projects Corp,Elite Infrastructure PVT LTD,Crown Engineering Inc,Elite Infrastructure Corp","781690,769785,776263,777911,770634,784917",United Constructions Inc,769785.5359548872,2026-01-20 15:29:58.932842,Northwest,united constructions,"['global infrastructure', 'united constructions', 'united projects', 'elite infrastructure', 'crown engineering', 'elite infrastructure']",-0.046840962643230795,0.6356229844142641,0,80761.5,29753932.22222222,0.007021432049636424,0.002161394983417226,0.05463728191000919,0.8997384110705579,0.5,0.0,0.20771677977784977,0.07368571839038056,0.09112230251984256,False,0.4441001792445559,0.23679728679447348
T00313,Health,166890,"Global Services Inc,Global Constructions Inc,Crown Projects Corp,Elite Infrastructure Corp,Crown Engineering Inc,Best Projects PVT LTD","136005,212897,196654,158695,209360,134946",Best Projects PVT LTD,134946.10570391078,2025-03-24 15:29:58.932842,Northwest,best projects,"['global services', 'global constructions', 'crown projects', 'elite infrastructure', 'crown engineering', 'best projects']",-0.19140688055658947,-0.38457417410445094,0,16689.0,1079354474.9166667,0.18799281659033126,0.08187526744782413,0.05903319224771664,1.0,0.5,0.06948930388278957,0.08295731184858429,0.1326864918021019,0.0900024036506458,False,0.09173564872107687,0.13255053636973652
T00314,Transport,82862,"Global Infrastructure PVT LTD,United Solutions PVT LTD,Global Engineering Corp,Crown Services Corp,Global Constructions Inc","75574,66028,110954,58742,73515",Crown Services Corp,58742.06401281477,2024-05-02 15:29:58.932842,West,crown services,"['global infrastructure', 'united solutions', 'global engineering', 'crown services', 'global constructions']",-0.2910856120680798,-1.0880038629313737,0,8286.2,324157034.23999995,0.233936503364052,0.14244078083860653,0.07317073170731707,0.6706283175492351,0.5,0.9355473925686845,0.11703721219113394,0.24634841283770548,0.47676908450379707,False,0.08087447276218229,0.3744364708143697
T00315,Health,704489,"Best Projects Inc,Global Projects PVT LTD,Best Services Ltd,Global Solutions PVT LTD,Royal Infrastructure LTD,Crown Engineering Ltd,Best Projects Ltd","775519,628663,789317,719484,512745,825558,855384",Royal Infrastructure LTD,512745.5966604832,2024-11-20 15:29:58.932842,East,royal infrastructure,"['best projects', 'global projects', 'best services', 'global solutions', 'royal infrastructure', 'crown engineering', 'best projects']",-0.27217373633870334,-0.9545433477570286,0,70448.90000000001,12574412770.204082,0.153710700653948,0.0665774815321374,0.05903319224771664,0.8850014890405382,0.5,0.0,0.04698071821000315,0.17948976603503164,0.06131569288225901,False,0.20481386345246066,0.2693996446608646
T00316,Energy,1668458,"Crown Solutions LTD,United Projects PVT LTD,Best Services Inc,Crown Engineering Ltd,Prime Projects Inc,Global Infrastructure PVT LTD","1673081,1669051,1659734,1697350,1690315,1681619",Best Services Inc,1659734.0182124912,2024-12-03 15:29:58.932842,Northeast,best services,"['crown solutions', 'united projects', 'best services', 'crown engineering', 'prime projects', 'global infrastructure']",-0.005228769191378398,0.9292789313488219,0,166845.80000000002,162575509.0,0.007596258707291746,0.0011365992411585895,0.05463728191000919,1.0,0.5,0.0,0.47596953170383893,0.106164167243797,0.19313037790729284,False,0.7458856261043769,0.39001835435920973
T00317,Energy,309082,"Royal Solutions Inc,Elite Infrastructure Corp,Crown Constructions Ltd,Global Engineering Inc,Crown Engineering Ltd,Tech Services LTD,Global Services Inc,Global Constructions Inc","442592,353114,336273,365546,273186,276426,248036,337480",Global Services Inc,248036.46391364903,2024-10-12 15:29:58.932842,South,global services,"['royal solutions', 'elite infrastructure', 'crown constructions', 'global engineering', 'crown engineering', 'tech services', 'global services', 'global constructions']",-0.1975059566275324,-0.4276151630662794,0,30908.2,3422423571.484375,0.17777195398907641,0.07695646499495613,0.05463728191000919,0.6807563921392009,0.5,0.04503888246343873,0.014001767833487085,0.13242226889093078,0.05602173894982866,False,0.062027781187913744,0.16407918101733737
T00318,Transport,1608428,"Global Services Ltd,Global Constructions Inc,Global Infrastructure PVT LTD","1606628,1838602,1292937",Global Infrastructure PVT LTD,1292937.9756010503,2026-02-14 15:29:58.932842,Northeast,global infrastructure,"['global services', 'global constructions', 'global infrastructure']",-0.19614805536769422,-0.41803249637117257,0,160842.80000000002,49996030264.666664,0.14157241881241747,0.04115337914756988,0.07317073170731707,0.8050239874851736,0.5,0.2645469089361114,0.004861418373938052,0.10735665447234828,0.13435942362340994,False,0.7461701698019032,0.1326539018374624
T00319,Housing,279767,"Best Projects PVT LTD,Royal Infrastructure LTD,Elite Solutions PVT LTD,Elite Services Ltd,Elite Infrastructure Corp","263792,275789,206516,260486,334298",Elite Solutions PVT LTD,206516.9238128075,2025-01-27 15:29:58.932842,East,elite solutions,"['best projects', 'royal infrastructure', 'elite solutions', 'elite services', 'elite infrastructure']",-0.26182529099998386,-0.8815146928566727,0,27976.7,1662077561.76,0.1520216390439016,0.09348586385103307,0.06461538461538462,0.6628676515526212,0.5,0.36896446628479074,0.11794257029089186,0.1797819112823863,0.23381116393632503,False,0.2031603208017968,0.2893635789436704
T00320,Education,1184902,"Best Projects PVT LTD,Prime Constructions LTD,Global Solutions PVT LTD,Global Services Inc,Global Infrastructure Inc","1186577,1038311,1362642,1288984,1307430",Prime Constructions LTD,1038311.5070477312,2024-11-26 15:29:58.932842,Central,prime constructions,"['best projects', 'prime constructions', 'global solutions', 'global services', 'global infrastructure']",-0.12371528865025867,0.09312327156760204,0,118490.20000000001,13093641588.560001,0.09251979901652246,0.04531692838215864,0.04711111111111112,0.5975207837405138,0.5,0.5026690382751755,0.11577587307374948,0.05629260597373837,0.25566232237931713,False,0.32008069861683786,0.040519924994452644
T00321,Education,227137,"United Projects PVT LTD,Global Constructions LTD,Crown Projects Corp,Crown Engineering Inc,Prime Engineering Inc","206393,191138,260929,210009,280771",Global Constructions LTD,191138.482930959,2024-09-28 15:29:58.932842,East,global constructions,"['united projects', 'global constructions', 'crown projects', 'crown engineering', 'prime engineering']",-0.15848812421155956,-0.15226754077129703,0,22713.7,1200273507.2,0.15072988959158728,0.0758117914528383,0.04711111111111112,1.0,0.5,0.25931752391475554,0.045831700488099834,0.09243250932273041,0.14287623206741976,False,0.19494976436910383,0.05895715955592847
T00322,Transport,1261576,"Global Solutions PVT LTD,United Projects Corp,Tech Infrastructure LTD,Crown Engineering Inc,Crown Engineering Ltd,Royal Solutions Inc","1607613,1329245,1171759,1298278,884365,1369016",Crown Engineering Ltd,884365.0814312432,2024-11-26 15:29:58.932842,Central,crown engineering,"['global solutions', 'united projects', 'tech infrastructure', 'crown engineering', 'crown engineering', 'royal solutions']",-0.2989997578970722,-1.1438537423730808,0,126157.6,47698601546.22223,0.17106440690775912,0.09813022238723743,0.07317073170731707,0.5188029035191078,0.5,0.9259687120271229,0.35797532328664466,0.21682640336200784,0.5498854488016768,False,0.15958553384104956,0.35309949792606177
T00323,Energy,106756,"Global Constructions Inc,Crown Solutions Corp,Global Infrastructure PVT LTD,Elite Solutions PVT LTD,Royal Solutions Inc,Global Solutions Corp,Elite Infrastructure PVT LTD,Prime Solutions Ltd","81451,94131,145080,95907,75874,85391,136688,103478",Royal Solutions Inc,75874.01482414879,2024-10-25 15:29:58.932842,Central,royal solutions,"['global constructions', 'crown solutions', 'global infrastructure', 'elite solutions', 'royal solutions', 'global solutions', 'elite infrastructure', 'prime solutions']",-0.2892763420871071,-1.0752359012968218,0,10675.6,567570274.5,0.2329949479616905,0.08460703859591237,0.05463728191000919,0.7671073621771405,0.5,0.08889133599212733,0.04660206158102716,0.22533798455218115,0.10820175208825572,False,0.07457199734916375,0.3175135487918137
T00324,Health,219681,"Elite Services Ltd,Elite Services Inc,Global Engineering Corp,Royal Infrastructure LTD,Crown Solutions Corp,Best Projects Corp,Royal Services Inc,Best Projects Ltd","274693,293499,204429,168505,202245,231419,181167,181407",Royal Infrastructure LTD,168505.2584743939,2025-06-18 15:29:58.932842,Northeast,royal infrastructure,"['elite services', 'elite services', 'global engineering', 'royal infrastructure', 'crown solutions', 'best projects', 'royal services', 'best projects']",-0.23295479138207723,-0.6777764805564808,0,21968.100000000002,1833328109.75,0.19716020790359956,0.056619904836076436,0.05903319224771664,0.8850014890405382,0.5,0.037369636753854005,0.07118655291383587,0.15990186875283433,0.07983861540959274,False,0.2711830531208712,0.20869256414055443
